time,gpu0-0,gpu0-1,gpu0-2,gpu0-3,gpu0-4,gpu0-5,gpu0-6,gpu0-7,gpu1-0,gpu1-1,gpu1-2,gpu1-3,gpu1-4,gpu1-5,gpu1-6,gpu1-7,gpu2-0,gpu2-1,gpu2-2,gpu2-3,gpu2-4,gpu2-5,gpu2-6,gpu2-7,gpu3-0,gpu3-1,gpu3-2,gpu3-3,gpu3-4,gpu3-5,gpu3-6,gpu3-7,gpu4-0,gpu4-1,gpu4-2,gpu4-3,gpu4-4,gpu4-5,gpu4-6,gpu4-7,gpu5-0,gpu5-1,gpu5-2,gpu5-3,gpu5-4,gpu5-5,gpu5-6,gpu5-7,gpu6-0,gpu6-1,gpu6-2,gpu6-3,gpu6-4,gpu6-5,gpu6-6,gpu6-7,gpu7-0,gpu7-1,gpu7-2,gpu7-3,gpu7-4,gpu7-5,gpu7-6,gpu7-7,gpu8-0,gpu8-1,gpu8-2,gpu8-3,gpu8-4,gpu8-5,gpu8-6,gpu8-7,gpu9-0,gpu9-1,gpu9-2,gpu9-3,gpu9-4,gpu9-5,gpu9-6,gpu9-7,gpu10-0,gpu10-1,gpu10-2,gpu10-3,gpu10-4,gpu10-5,gpu10-6,gpu10-7,gpu11-0,gpu11-1,gpu11-2,gpu11-3,gpu11-4,gpu11-5,gpu11-6,gpu11-7,gpu12-0,gpu12-1,gpu12-2,gpu12-3,gpu12-4,gpu12-5,gpu12-6,gpu12-7,gpu13-0,gpu13-1,gpu13-2,gpu13-3,gpu13-4,gpu13-5,gpu13-6,gpu13-7,gpu14-0,gpu14-1,gpu14-2,gpu14-3,gpu14-4,gpu14-5,gpu14-6,gpu14-7,gpu15-0,gpu15-1,gpu15-2,gpu15-3,gpu15-4,gpu15-5,gpu15-6,gpu15-7,ce
165215,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,90,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183207444
165631,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175394944
165947,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175394944
166427,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183207444
166667,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216302173
167074,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216302173
167431,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216302173
167704,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224114673
169681,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224114673
170590,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231927173
170830,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231927173
171070,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239739673
171365,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247552173
173631,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247552173
173871,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247552173
174324,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247552173
174564,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255364673
174804,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,97,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255364673
175044,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247552173
175378,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,98,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255364673
176137,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247552173
176516,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,78,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239739673
177776,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231927173
178016,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231927173
178274,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231927173
181868,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,73,80,83,86,91,92,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224114673
182108,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,80,83,86,91,92,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216302173
182348,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,29,31,40,52,55,80,83,86,91,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208489673
182950,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,31,40,52,55,80,83,86,91,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200677173
183681,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,31,40,52,55,80,83,86,91,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192864673
185663,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,52,55,80,83,86,91,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185052173
195918,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,52,55,80,83,86,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177239673
209202,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,55,80,83,86,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169427173
211452,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,55,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161614673
219148,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,80,83,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153802173
221275,77,77,77,77,77,77,77,77,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145989673
229519,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,80,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125997112
238871,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118184612
332643,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08833382
496364,93,93,93,93,93,93,93,93,33,33,33,33,26,28,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08052132
578157,93,93,93,93,93,93,93,93,33,33,33,33,26,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07270882
626564,93,93,93,93,93,93,93,93,33,33,33,33,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06489632
628708,93,93,93,93,93,93,93,93,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040907229
633820,93,93,93,93,93,93,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033094729
740161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
